ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,HOUWY06,SENWY06,GOVWY06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,LATINO,BUSH4,IRAQWAR,FAVCHEN,STECWY,STEC2,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
21288.0,Wyoming,41.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.36644864082336,Gary Trauner (Dem),Craig Thomas (Rep),Dave Freudenthal (Dem),Male,White,60-64,Republican,Conservative,$50k-$75k,Protestant,No,Somewhat approve,Strongly approve,Favorable,Good,Excellent/Good,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Very downscale,82842.0
21300.0,Wyoming,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.05822718143463,Gary Trauner (Dem),Dale Groutage (Dem),Dave Freudenthal (Dem),Male,White,18-24,Independent,Moderate,Under $15k,None,No,Strongly disapprove,Somewhat disapprove,Unfavorable,Good,Excellent/Good,White male,White male,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,None,White None,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,South,Town,Rural,Rural,Very upscale,82609.0
21334.0,Wyoming,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.485093027353287,Gary Trauner (Dem),Dale Groutage (Dem),Dave Freudenthal (Dem),Male,White,75 or over,Democratic,Moderate,$100k-$150k,Something else,,Strongly disapprove,Strongly disapprove,Unfavorable,Excellent,Excellent/Good,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,Something else,White Something else,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,South,Extremely Low Density Rural,Rural,Rural,Upscale,82901.0
21341.0,Wyoming,41.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.01716947555542,Gary Trauner (Dem),Craig Thomas (Rep),Dave Freudenthal (Dem),Female,White,45-49,Democratic,Moderate,$50k-$75k,Catholic,No,Somewhat approve,Somewhat approve,Favorable,Good,Excellent/Good,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Very downscale,82842.0
21351.0,Wyoming,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09896874427795,Gary Trauner (Dem),Dale Groutage (Dem),Dave Freudenthal (Dem),Female,Asian,65-74,Democratic,Moderate,$15k-$30k,Muslim,No,Somewhat disapprove,Somewhat disapprove,Unfavorable,Good,Excellent/Good,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Something else,Non-White,Disapprove,Disapprove,Asian,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,South,Town,Rural,Rural,Very upscale,82609.0
21359.0,Wyoming,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.910457789897919,Gary Trauner (Dem),Dale Groutage (Dem),Dave Freudenthal (Dem),Female,White,45-49,Democratic,Moderate,$30k-$50k,None,No,Strongly disapprove,Strongly disapprove,Unfavorable,Good,Excellent/Good,White female,White female,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,None,White None,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Downscale,83118.0
21395.0,Wyoming,41.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.944178462028503,Gary Trauner (Dem),Dale Groutage (Dem),Dave Freudenthal (Dem),Female,White,45-49,Independent,Moderate,$75k-$100k,Something else,No,Strongly disapprove,Strongly disapprove,Unfavorable,Good,Excellent/Good,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Something else,White Something else,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Very downscale,82842.0
21397.0,Wyoming,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.449226051568985,Gary Trauner (Dem),Craig Thomas (Rep),Dave Freudenthal (Dem),Female,White,30-39,Republican,Conservative,$50k-$75k,Catholic,No,Somewhat disapprove,Somewhat disapprove,Favorable,Good,Excellent/Good,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,South,Extremely Low Density Rural,Rural,Rural,Upscale,82901.0
21405.0,Wyoming,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09896874427795,Gary Trauner (Dem),Dale Groutage (Dem),Dave Freudenthal (Dem),Female,White,75 or over,Democratic,Moderate,,Protestant,No,Somewhat disapprove,Strongly disapprove,Favorable,Excellent,Excellent/Good,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,,,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,South,Town,Rural,Rural,Very upscale,82609.0
21432.0,Wyoming,49.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.14633369445801,Barbara Cubin (Rep),Craig Thomas (Rep),Dave Freudenthal (Dem),Female,White,30-39,Republican,Moderate,$75k-$100k,Other Christian,No,Strongly approve,Strongly approve,Favorable,Good,Excellent/Good,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Very upscale,83001.0
21441.0,Wyoming,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.12057900428772,Gary Trauner (Dem),Craig Thomas (Rep),Dave Freudenthal (Dem),Male,White,30-39,Independent,Moderate,$100k-$150k,None,No,Strongly disapprove,Strongly disapprove,Unfavorable,Excellent,Excellent/Good,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,None,White None,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Downscale,83118.0
21449.0,Wyoming,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.934606492519379,Gary Trauner (Dem),Dale Groutage (Dem),Dave Freudenthal (Dem),Female,White,50-59,Democratic,Liberal,$30k-$50k,Protestant,No,Strongly disapprove,Strongly disapprove,Unfavorable,Not so good,Not so good/Poor,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,South,Town,Rural,Rural,Very upscale,82609.0
21454.0,Wyoming,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.485237896442413,Barbara Cubin (Rep),Craig Thomas (Rep),Dave Freudenthal (Dem),Male,White,50-59,Republican,Conservative,$100k-$150k,Other Christian,No,Strongly approve,Strongly approve,Favorable,Excellent,Excellent/Good,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,South,Extremely Low Density Rural,Rural,Rural,Upscale,82901.0
21470.0,Wyoming,41.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.07297456264496,Barbara Cubin (Rep),Craig Thomas (Rep),Ray Hunkins (Rep),Male,White,75 or over,Republican,Conservative,$50k-$75k,Protestant,No,Strongly approve,Strongly approve,Favorable,Excellent,Excellent/Good,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Very downscale,82842.0
21491.0,Wyoming,49.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.944178462028503,Gary Trauner (Dem),Dale Groutage (Dem),Dave Freudenthal (Dem),Female,White,40-44,Independent,Moderate,$30k-$50k,Something else,No,Strongly disapprove,Strongly disapprove,Unfavorable,Poor,Not so good/Poor,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Something else,White Something else,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Very upscale,83001.0
21512.0,Wyoming,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.21575021743774,Gary Trauner (Dem),Dale Groutage (Dem),Ray Hunkins (Rep),,White,65-74,Independent,Moderate,$50k-$75k,Protestant,No,Strongly disapprove,Somewhat approve,Unfavorable,Excellent,Excellent/Good,,Non-white,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,South,Extremely Low Density Rural,Rural,Rural,Very downscale,82301.0
21525.0,Wyoming,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.05822718143463,Gary Trauner (Dem),Dale Groutage (Dem),Dave Freudenthal (Dem),Male,White,25-29,Democratic,Moderate,$15k-$30k,Catholic,No,Strongly disapprove,Strongly disapprove,Unfavorable,Good,Excellent/Good,White male,White male,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,South,Town,Rural,Rural,Very upscale,82609.0
21531.0,Wyoming,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03465402126312,Barbara Cubin (Rep),Craig Thomas (Rep),Ray Hunkins (Rep),Male,White,75 or over,Independent,Moderate,$15k-$30k,Mormon/LDS,No,Somewhat disapprove,Strongly disapprove,No Answer,Good,Excellent/Good,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Downscale,83118.0
21534.0,Wyoming,41.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.30964779853821,Barbara Cubin (Rep),Craig Thomas (Rep),Dave Freudenthal (Dem),Male,White,50-59,Republican,Conservative,$30k-$50k,Protestant,No,Strongly approve,Strongly approve,Favorable,Excellent,Excellent/Good,White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Very downscale,82842.0
21535.0,Wyoming,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.424728333950043,Barbara Cubin (Rep),Craig Thomas (Rep),Dave Freudenthal (Dem),Female,White,30-39,Democratic,Moderate,$30k-$50k,Other Christian,No,Somewhat disapprove,Strongly disapprove,Unfavorable,Good,Excellent/Good,White female,White female,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,South,Extremely Low Density Rural,Rural,Rural,Upscale,82901.0
21545.0,Wyoming,49.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.944178462028503,Gary Trauner (Dem),Dale Groutage (Dem),Dave Freudenthal (Dem),Female,White,45-49,Democratic,Liberal,$75k-$100k,Other Christian,No,Strongly disapprove,Strongly disapprove,Unfavorable,Excellent,Excellent/Good,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Very upscale,83001.0
21576.0,Wyoming,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.25553488731384,Gary Trauner (Dem),Dale Groutage (Dem),Dave Freudenthal (Dem),Male,White,60-64,Democratic,Liberal,$30k-$50k,Protestant,No,Strongly disapprove,Strongly disapprove,Unfavorable,Good,Excellent/Good,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,South,Town,Rural,Rural,Very upscale,82609.0
21585.0,Wyoming,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.424728333950043,Barbara Cubin (Rep),Craig Thomas (Rep),Dave Freudenthal (Dem),Female,White,45-49,Republican,Conservative,$50k-$75k,Other Christian,No,Somewhat approve,Somewhat disapprove,Favorable,Good,Excellent/Good,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,South,Extremely Low Density Rural,Rural,Rural,Upscale,82901.0
21590.0,Wyoming,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.10539317131042,Barbara Cubin (Rep),Craig Thomas (Rep),Dave Freudenthal (Dem),Female,White,30-39,Republican,Conservative,$50k-$75k,Mormon/LDS,No,Somewhat approve,Somewhat approve,Favorable,Excellent,Excellent/Good,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Downscale,83118.0
21591.0,Wyoming,41.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.751581192016602,Gary Trauner (Dem),Dale Groutage (Dem),Ray Hunkins (Rep),Male,White,50-59,Republican,Conservative,$100k-$150k,Protestant,No,Strongly approve,Strongly approve,Favorable,Good,Excellent/Good,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Very downscale,82842.0
21594.0,Wyoming,49.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.944178462028503,Gary Trauner (Dem),Dale Groutage (Dem),Dave Freudenthal (Dem),Female,White,45-49,Democratic,Liberal,$200k or more,Protestant,No,Strongly disapprove,Strongly disapprove,Unfavorable,Good,Excellent/Good,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Very upscale,83001.0
21601.0,Wyoming,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08705341815948,Gary Trauner (Dem),Dale Groutage (Dem),Ray Hunkins (Rep),Male,White,30-39,Democratic,Conservative,$30k-$50k,Mormon/LDS,No,Strongly approve,Somewhat approve,Favorable,Good,Excellent/Good,White male,White male,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,South,Extremely Low Density Rural,Rural,Rural,Very downscale,82301.0
21619.0,Wyoming,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.934606492519379,Gary Trauner (Dem),Dale Groutage (Dem),Dave Freudenthal (Dem),Female,White,50-59,Democratic,Moderate,$75k-$100k,Protestant,No,Strongly disapprove,Somewhat disapprove,Unfavorable,Good,Excellent/Good,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,South,Town,Rural,Rural,Very upscale,82609.0
21630.0,Wyoming,49.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.01716947555542,Gary Trauner (Dem),Craig Thomas (Rep),Dave Freudenthal (Dem),Female,Hispanic/Latino,45-49,Republican,Moderate,$150k-$200k,Catholic,Yes,Strongly approve,Somewhat approve,Favorable,Excellent,Excellent/Good,Non-white female,Non-white,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,Non-White,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Very upscale,83001.0
21646.0,Wyoming,41.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.11022400856018,Gary Trauner (Dem),Dale Groutage (Dem),Dave Freudenthal (Dem),Female,White,60-64,Democratic,Liberal,$50k-$75k,None,No,Strongly disapprove,Strongly disapprove,Unfavorable,Excellent,Excellent/Good,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,None,White None,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Very downscale,82842.0
21653.0,Wyoming,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03465402126312,Barbara Cubin (Rep),Craig Thomas (Rep),Ray Hunkins (Rep),Male,White,60-64,Republican,Moderate,$30k-$50k,Mormon/LDS,No,Somewhat approve,Strongly approve,Favorable,Good,Excellent/Good,White male,White male,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Downscale,83118.0
21669.0,Wyoming,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.934606492519379,Gary Trauner (Dem),Dale Groutage (Dem),Dave Freudenthal (Dem),Female,White,50-59,Democratic,Liberal,Under $15k,Something else,No,Strongly disapprove,Strongly disapprove,Favorable,Good,Excellent/Good,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Something else,White Something else,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,South,Town,Rural,Rural,Very upscale,82609.0
21670.0,Wyoming,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.485093027353287,Gary Trauner (Dem),Dale Groutage (Dem),Dave Freudenthal (Dem),Male,White,75 or over,Democratic,Moderate,$15k-$30k,Catholic,No,Strongly disapprove,Strongly disapprove,Unfavorable,Good,Excellent/Good,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,South,Extremely Low Density Rural,Rural,Rural,Upscale,82901.0
21685.0,Wyoming,49.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.07869231700897,Gary Trauner (Dem),Dale Groutage (Dem),Dave Freudenthal (Dem),Male,White,40-44,Independent,Moderate,$30k-$50k,Something else,No,Strongly disapprove,Strongly disapprove,Unfavorable,Good,Excellent/Good,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Something else,White Something else,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Very upscale,83001.0
21687.0,Wyoming,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.11882710456848,Gary Trauner (Dem),Craig Thomas (Rep),Dave Freudenthal (Dem),Female,White,30-39,Republican,Moderate,$100k-$150k,Other Christian,No,Somewhat approve,Somewhat approve,Favorable,Good,Excellent/Good,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,South,Extremely Low Density Rural,Rural,Rural,Very downscale,82301.0
21708.0,Wyoming,41.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.00809156894684,Gary Trauner (Dem),Craig Thomas (Rep),Dave Freudenthal (Dem),Female,White,25-29,Something else,Conservative,$50k-$75k,Other Christian,No,Somewhat approve,Somewhat approve,Favorable,Good,Excellent/Good,White female,White female,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Very downscale,82842.0
